SEQ,COUNTRY,RESIDENCE,SEX,AGE,HINCOME,,MARRIAGE,CHILD,JOB,Q33,Q34_JP,,,,,,,,,,,,,,,,,,,,,,,
779,SG,南西地区,女性,39歳,"S$ 100,000 - 124,999",2,未婚,いない,管理職（課長クラス以上）,SEQ0779_1.webp,"遅めの昼食
2023年12月23日、午後3時
親友の家で撮影
私の姉（または妹）、友人とその母と一緒にいた。
クリスマス前のお祝いで集まっていた
マカロニ＆チーズ、サツマイモのフライ、ハム、手羽先などの料理。すべて友人が作ってくれた","This image shows a variety of dishes on a table. Here's a breakdown:

1. Baked Dish with Chicken:
   - Ingredients: Chicken, spinach, cherry tomatoes, cheese.
   - Estimated Nutrients: 
     - Calories: ~400 per serving
     - Protein: ~30g
     - Carbs: ~10g
     - Fat: ~25g
   - Main Colors: #D2691E (chicken), #FF6347 (tomatoes), #228B22 (spinach)

2. Baked Dish with Salmon:
   - Ingredients: Salmon, vegetables, cheese.
   - Estimated Nutrients: 
     - Calories: ~350 per serving
     - Protein: ~25g
     - Carbs: ~15g
     - Fat: ~20g
   - Main Colors: #FFA07A (salmon), #FFD700 (cheese), #228B22 (vegetables)

3. Salad with Ham:
   - Ingredients: Ham, cucumber, cherry tomatoes, lettuce.
   - Estimated Nutrients: 
     - Calories: ~150 per serving
     - Protein: ~10g
     - Carbs: ~10g
     - Fat: ~5g
   - Main Colors: #FF6347 (tomatoes), #32CD32 (lettuce), #FFC0CB (ham)

4. Fries with Dip:
   - Ingredients: Mixed fries (possibly sweet potato and regular), cheese dip.
   - Estimated Nutrients: 
     - Calories: ~300 per serving
     - Protein: ~5g
     - Carbs: ~40g
     - Fat: ~15g
   - Main Colors: #FFD700 (fries), #FF8C00 (dip)

5. Chicken Wings:
   - Ingredients: Chicken wings, barbecue sauce, sesame seeds.
   - Estimated Nutrients: 
     - Calories: ~500 per serving
     - Protein: ~35g
     - Carbs: ~20g
     - Fat: ~30g
   - Main Colors: #8B0000 (sauce), #FFFFFF (sesame seeds)

6. Fruits:
   - Ingredients: Cherries, green grapes.
   - Estimated Nutrients: 
     - Calories: ~100 per serving
     - Protein: ~1g
     - Carbs: ~25g
     - Fat: ~0g
   - Main Colors: #8B0000 (cherries), #ADFF2F (grapes)

Plate/Bowl Counts: 5 main dishes, 1 fruit container.

These are rough estimates and can vary based on portion sizes and specific recipes.",https://hakuhodo-hill.com/glpe/photos/scenes-of-meals/webp/SEQ0779_1.webp,,#D2691E,#FF6347,#228B22,#FFA07A,#FFD700,#228B22,#FF6347,195,10,1.5,670,400,30,25,10,1,4,洋食,4人以上,友達
780,SG,南東地区,女性,39歳,"S$ 200,000 or more",3,既婚,いる,管理職（課長クラス以上）,SEQ0780_1.webp,1月12日の娘との朝食。ショッピングモール内のレストランで買ったフライドチキンとフライドポテト,"Description:
The image shows a plate of food consisting of fried chicken, crinkle-cut fries, coleslaw, and dipping sauces.

Ingredients:
- Fried Chicken: Chicken, flour, spices, oil
- Crinkle-Cut Fries: Potatoes, oil, salt
- Coleslaw: Cabbage, carrots, mayonnaise, vinegar
- Sauces: Likely ketchup and gravy

Estimated Nutrients:
- Calories: ~800-1000 kcal
- Protein: ~30-40g
- Carbohydrates: ~80-100g
- Fat: ~40-60g

Plate/Bowl Counts:
- 1 main plate
- 2 small sauce containers

Main Colors of Food (HTML Color Codes):
- Fried Chicken: #D2691E (chocolate)
- Fries: #FFD700 (gold)
- Coleslaw: #FFFACD (lemon chiffon)
- Ketchup: #FF4500 (orange red)
- Gravy: #8B4513 (saddle brown)",https://hakuhodo-hill.com/glpe/photos/scenes-of-meals/webp/SEQ0780_1.webp,,#D2691E,#FFD700,#FFFACD,#FF4500,#8B4513,,,450,16,1.6,510,800,30,40,80,8,2,洋食,2人,家族
781,SG,南東地区,女性,40歳,"S$ 125,000 - 149,999",2,既婚,いる,自由業、専門職（医者、弁護士など）,SEQ0781_1.webp,昼食。家族で食べている。夫が作ってくれた豚角煮ライス。写真は先週末に撮ったもの,"This dish appears to be a braised pork dish with eggs, likely a type of Asian stew.

### Ingredients:
- Pork (likely belly or shoulder)
- Hard-boiled eggs
- Soy sauce
- Sugar
- Garlic
- Star anise
- Cinnamon
- Black pepper
- Possibly other spices or flavorings

### Estimated Nutrients (per serving):
- Calories: 400-600 kcal
- Protein: 25-35 g
- Fat: 30-40 g
- Carbohydrates: 10-20 g

### Plate/Bowl Count:
- 1 bowl

### Main Colors of Food:
- Brown (#8B4513)
- Dark Brown (#5C4033)
- Light Brown (#D2B48C)
- Red bowl (#FF4500)

This is a rough estimation and can vary based on the specific recipe and portion size.",https://hakuhodo-hill.com/glpe/photos/scenes-of-meals/webp/SEQ0781_1.webp,,#8B4513,#5C4033,#D2B48C,#FF4500,,,,195,2,1.6,670,400,25,30,10,1,2,伝統ローカル料理,2人,家族
782,SG,シンガポール中央地区,女性,40歳,"S$ 200,000 or more",3,既婚,いる,管理職（課長クラス以上）,SEQ0782_1.webp,夕食,"The image shows a variety of dishes on a table. Here's a description of each:

1. Dish 1 (Top Left - Stir-fried Vegetables)
   - Ingredients: Cabbage, green onions, red chili peppers, garlic.
   - Estimated Nutrients: 
     - Calories: ~150
     - Protein: ~5g
     - Carbs: ~30g
     - Fat: ~2g
   - Plate/Bowl Count: 1
   - Main Colors: 
     - Cabbage: #F5F5DC (Beige)
     - Green Onions: #228B22 (Forest Green)
     - Red Chili: #FF4500 (Orange Red)

2. Dish 2 (Top Right - Stir-fried Meat and Peppers)
   - Ingredients: Sliced meat (likely pork or beef), green peppers, sauce.
   - Estimated Nutrients: 
     - Calories: ~300
     - Protein: ~25g
     - Carbs: ~10g
     - Fat: ~20g
   - Plate/Bowl Count: 1
   - Main Colors: 
     - Meat: #8B4513 (Saddle Brown)
     - Peppers: #556B2F (Dark Olive Green)

3. Dish 3 (Bottom Right - Shredded Carrots)
   - Ingredients: Carrots, possibly seasoned with oil or vinegar.
   - Estimated Nutrients: 
     - Calories: ~100
     - Protein: ~1g
     - Carbs: ~24g
     - Fat: ~0.5g
   - Plate/Bowl Count: 1
   - Main Colors: 
     - Carrots: #FFA500 (Orange)

4. Dish 4 (Bottom Left - Braised Meat)
   - Ingredients: Braised pork or beef, soy sauce, spices.
   - Estimated Nutrients: 
     - Calories: ~500
     - Protein: ~40g
     - Carbs: ~15g
     - Fat: ~35g
   - Plate/Bowl Count: 1
   - Main Colors: 
     - Meat: #3B2F2F (Dark Brown)

Overall, there are four dishes with a variety of colors and ingredients, providing a balanced meal with vegetables and protein.",https://hakuhodo-hill.com/glpe/photos/scenes-of-meals/webp/SEQ0782_1.webp,,#F5F5DC,#228B22,#FF4500,#8B4513,#556B2F,#FFA500,#3B2F2F,111,6,4.8,800,150,5,2,30,3,1,伝統ローカル料理,1人,自分
783,SG,南西地区,女性,40歳,"S$ 100,000 - 124,999",2,既婚,いる,専業主婦・主夫,SEQ0783_1.webp,インド料理のメティ・マタル（カレー）,"This appears to be a creamy soup or stew with herbs.

Ingredients:
- Cream or milk
- Herbs (possibly spinach or parsley)
- Broth or stock
- Seasonings (salt, pepper, etc.)

Estimated Nutrients (per serving):
- Calories: 150-250 kcal
- Protein: 5-10 g
- Carbohydrates: 10-20 g
- Fat: 10-15 g

Plate/Bowl Counts:
- Serves approximately 4-6 bowls

Main Colors of Food:
- Creamy beige: #D2B48C
- Green (herbs): #556B2F",https://hakuhodo-hill.com/glpe/photos/scenes-of-meals/webp/SEQ0783_1.webp,,#D2B48C,#556B2F,,,,,,75,2,3.7,620,150,5,10,10,1,1,多国籍料理,1人,自分
784,SG,シンガポール中央地区,女性,41歳,"S$ 200,000 or more",3,既婚,いる,管理職（課長クラス以上）,SEQ0784_1.webp,2023年のボクシング・デーに夫と息子との家族旅行でベトナムに行った時の朝食,"This is a bowl of Vietnamese pho, a traditional noodle soup.

Ingredients:
- Rice noodles
- Beef slices
- Bean sprouts
- Fresh basil leaves
- Green onions
- Lime
- Broth (typically beef-based)

Estimated Nutrients (per serving):
- Calories: ~350
- Protein: ~25g
- Carbohydrates: ~50g
- Fat: ~5g

Plate/Bowl Counts:
- 1 large bowl for the pho
- 1 small plate for herbs and lime

Main Colors of Food (HTML color codes):
- Green (basil, green onions): #228B22
- Light brown (beef): #D2B48C
- White (noodles, bean sprouts): #FFFFFF
- Light yellow (broth): #F5DEB3",https://hakuhodo-hill.com/glpe/photos/scenes-of-meals/webp/SEQ0784_1.webp,,#228B22,#D2B48C,#FFFFFF,#F5DEB3,,,,240,10,3.5,510,350,25,5,50,5,3,東南アジア料理,3人,家族
785,SG,南西地区,女性,43歳,"S$ 150,000 - 199,999",3,既婚,いる,その他,SEQ0785_1.webp,私の昼食。これを食べると夜まで元気に働ける,"This meal consists of a clay pot soup, a bowl of rice, and a small dish of dipping sauce.

### Ingredients:
- Clay Pot Soup: Likely contains broth, meat (possibly pork or chicken), and leafy greens.
- Rice: Plain white rice.
- Dipping Sauce: Soy sauce with sliced green chilies.

### Estimated Nutrients:
- Clay Pot Soup: 
  - Calories: ~200 kcal
  - Protein: ~15g
  - Fat: ~10g
  - Carbohydrates: ~10g
- Rice:
  - Calories: ~200 kcal
  - Protein: ~4g
  - Fat: ~0.5g
  - Carbohydrates: ~45g
- Dipping Sauce:
  - Calories: ~20 kcal
  - Protein: ~1g
  - Fat: ~0g
  - Carbohydrates: ~3g

### Plate/Bowl Counts:
- 1 clay pot
- 1 bowl for rice
- 1 small dish for sauce

### Main Colors of Food (HTML Color Codes):
- Clay Pot Soup: 
  - Dark Brown (#654321)
  - Green (#228B22)
- Rice: 
  - White (#FFFFFF)
- Dipping Sauce: 
  - Black (#000000)
  - Green (#32CD32)",https://hakuhodo-hill.com/glpe/photos/scenes-of-meals/webp/SEQ0785_1.webp,,#654321,#228B22,#FFFFFF,#000000,#32CD32,,,105,2,4.6,480,200,15,10,10,1,1,伝統ローカル料理,1人,自分
786,SG,シンガポール中央地区,女性,44歳,"S$ 150,000 - 199,999",3,既婚,いる,管理職（課長クラス以上）,SEQ0786_1.webp,2000年2月1日、自宅で撮影した私の昼食。中国から来た友人と一緒に、彼が持ってきてくれた料理を食べている,"Description:
The dish appears to be cooked duck necks, likely seasoned and braised.

Ingredients:
- Duck necks
- Soy sauce
- Ginger
- Garlic
- Star anise
- Sugar
- Cooking oil

Estimated Nutrients (per serving):
- Calories: 250
- Protein: 20g
- Fat: 18g
- Carbohydrates: 5g

Plate/Bowl Count:
1 bowl

Main Colors of Food:
- Dark Brown (#8B4513)
- Medium Brown (#A0522D)",https://hakuhodo-hill.com/glpe/photos/scenes-of-meals/webp/SEQ0786_1.webp,,#8B4513,#A0522D,,,,,,129,1,2,390,250,20,18,5,0.5,2,中華,2人,友達
787,SG,南東地区,女性,45歳,"S$ 60,000 - 69,999",1,未婚,いない,事務職（教員も含む）,SEQ0787_1.webp,大好きな食べ物。昼食で、家族と一緒に食べた。母が作ってくれた,"The image shows a variety of foods and snacks arranged on a table. Here's a breakdown:

### Ingredients:
- Vegetables: Cabbage, mushrooms
- Proteins: Eggs, tofu, sausages, crab sticks, meatballs
- Snacks: Various packaged snacks, chocolates
- Others: Possibly some fried items in containers

### Estimated Nutrients:
- Calories: Approximately 2000-3000 kcal (varies widely based on portion sizes and specific items)
- Proteins: 100-150g
- Carbohydrates: 250-350g
- Fats: 80-120g

### Plate/Bowl Counts:
- Plates/Bowls: 5 visible plates/bowls with food

### Main Colors of Food (HTML Color Codes):
- White (Cabbage, Tofu): #FFFFFF
- Brown (Meatballs, Fried Items): #8B4513
- Red (Crab Sticks): #FF6347
- Yellow (Eggs, Snacks): #FFD700

This setup appears to be for a casual meal or gathering with a mix of fresh and packaged foods.",https://hakuhodo-hill.com/glpe/photos/scenes-of-meals/webp/SEQ0787_1.webp,,#FFFFFF,#8B4513,#FF6347,#FFD700,,,,990,50,2.4,490,400,20,30,50,25,3,伝統ローカル料理,3人,家族
788,SG,北東地区,女性,45歳,"S$ 150,000 - 199,999",3,既婚,いる,営業・販売職（セールスマン、店員など）,SEQ0788_1.webp,ビーフカレーで、今日の夕食。2024年1月15日。私が作って、家族全員でシェアした,"This dish appears to be a curry or stew with a rich, orange-colored sauce and chunks of meat or vegetables.

### Ingredients:
- Meat or vegetables (possibly eggplant or similar)
- Curry spices (turmeric, cumin, coriander, etc.)
- Coconut milk or cream
- Onion
- Garlic
- Ginger
- Chili peppers
- Salt and pepper

### Estimated Nutrients (per serving):
- Calories: 300-400 kcal
- Protein: 15-25 g
- Carbohydrates: 20-30 g
- Fat: 20-30 g

### Plate/Bowl Count:
- 1 bowl

### Main Colors:
- Orange: #FFA500
- Brown: #8B4513
- White (bowl): #FFFFFF",https://hakuhodo-hill.com/glpe/photos/scenes-of-meals/webp/SEQ0788_1.webp,,#FFA500,#8B4513,#FFFFFF,,,,,165,4,4,700,300,15,20,20,2,3,伝統ローカル料理,3人,家族
789,SG,北東地区,女性,46歳,"S$ 100,000 - 124,999",2,未婚,いない,事務職（教員も含む）,SEQ0789_1.webp,"昼食
一人で食べている
自分で作ったフィッシュボールクラッカーとトムヤムライス","The image shows a plate of fried rice with sliced cucumbers on top. 

### Ingredients:
- Rice
- Eggs
- Sliced cucumbers
- Possibly onions or shallots
- Seasonings (likely soy sauce, chili, or other spices)

### Estimated Nutrients (per serving):
- Calories: ~400-500 kcal
- Protein: ~10-15g
- Carbohydrates: ~60-70g
- Fat: ~10-15g

### Plate/Bowl Count:
- 1 plate

### Main Colors of Food:
- Rice: #D2691E (chocolate)
- Cucumbers: #228B22 (forest green)
- Plate: #4682B4 (steel blue) with #FFFFFF (white)",https://hakuhodo-hill.com/glpe/photos/scenes-of-meals/webp/SEQ0789_1.webp,,#D2691E,#228B22,#4682B4,#FFFFFF,,,,240,12,4.8,310,400,10,10,60,6,1,伝統ローカル料理,1人,自分
790,SG,南西地区,女性,47歳,"S$ 200,000 or more",3,既婚,いる,管理職（課長クラス以上）,SEQ0790_1.webp,朝食 - 配偶者と子どもたちと、家族で一緒に食べる,"The image shows a plate of traditional fried pastries. There are two types: one is a round, donut-like pastry, and the other is a twisted, looped pastry.

### Ingredients:
- Round Pastries:
  - Flour
  - Sugar
  - Eggs
  - Milk
  - Baking powder
  - Oil (for frying)

- Twisted Pastries:
  - Flour
  - Water
  - Salt
  - Oil (for frying)

### Estimated Nutrients (per serving):
- Calories: 300-400 kcal
- Carbohydrates: 40-50g
- Proteins: 5-7g
- Fats: 15-20g

### Plate/Bowl Counts:
- 1 large plate

### Main Colors of Food:
- Round Pastries: `#D2691E` (Chocolate)
- Twisted Pastries: `#F4A460` (Sandy Brown)",https://hakuhodo-hill.com/glpe/photos/scenes-of-meals/webp/SEQ0790_1.webp,,#D2691E,#F4A460,,,,,,165,8,2.3,370,300,6,15,40,4,3,伝統ローカル料理,3人,家族
791,SG,シンガポール中央地区,女性,48歳,"S$ 50,000 - 59,999",1,未婚,いない,事務職（教員も含む）,SEQ0791_1.webp,一人でのんびりしながら食べたランチ,"Description:
This dish appears to be a bowl of stir-fried noodles with vegetables and meat.

Ingredients:
- Noodles
- Bok choy or similar leafy greens
- Sliced meat (possibly beef or pork)
- Sausage or similar processed meat
- Soy sauce or similar seasoning

Estimated Nutrients:
- Calories: 500-700 kcal
- Protein: 20-30 g
- Carbohydrates: 60-80 g
- Fat: 15-25 g

Plate/Bowl Count:
- 1 bowl

Main Colors of Food:
- Noodles: #D2B48C (Tan)
- Greens: #228B22 (Forest Green)
- Meat: #8B4513 (Saddle Brown)",https://hakuhodo-hill.com/glpe/photos/scenes-of-meals/webp/SEQ0791_1.webp,,#D2B48C,#228B22,#8B4513,,,,,285,12,2.2,770,500,20,15,60,6,1,伝統ローカル料理,1人,自分
792,SG,シンガポール中央地区,女性,50歳,"S$ 50,000 - 59,999",1,既婚,いる,管理職（課長クラス以上）,SEQ0792_1.webp,昼食。6月9日撮影。Cocoという名前のカフェ。同僚2人と一緒だった。食事を楽しみながら、彼らとおしゃべりをしていた,"This dish is Nasi Lemak, a popular Malaysian meal. It consists of:

- Rice: Cooked in coconut milk.
- Fried Egg: Placed on top of the rice.
- Fried Chicken: Crispy and golden brown.
- Sambal: A spicy chili paste.
- Cucumber Slices: Fresh and crunchy.
- Fried Anchovies and Peanuts: Served as a side.

Estimated Nutrients (approximate per serving):
- Calories: 800 kcal
- Protein: 35g
- Carbohydrates: 90g
- Fat: 35g

Plate/Bowl Counts: 1 main plate, 2 cups (one with a drink, one with a dark liquid).

Main Colors of Food:
- White (#FFFFFF) for rice and egg.
- Brown (#8B4513) for fried chicken and peanuts.
- Red (#8B0000) for sambal.
- Green (#008000) for cucumber.",https://hakuhodo-hill.com/glpe/photos/scenes-of-meals/webp/SEQ0792_1.webp,,#FFFFFF,#8B4513,#8B0000,#008000,,,,480,18,2,560,800,35,35,90,9,2,伝統ローカル料理,2人,同僚
793,SG,北東地区,女性,52歳,"S$ 70,000 - 79,999",1,既婚,いる,専業主婦・主夫,SEQ0793_1.webp,自宅での朝食。母が作ってくれた。プレーンのパン＋目玉焼きをサンドイッチのようにして食べた。今日2024年1月17日に撮影,"The image shows a simple meal consisting of an omelette and a loaf of white bread.

### Ingredients:
- Omelette: Eggs, possibly with some vegetables or seasonings.
- White Bread: Wheat flour, water, yeast, sugar, salt, and possibly preservatives.

### Estimated Nutrients:
- Omelette (per serving):
  - Calories: ~150-200 kcal
  - Protein: ~10-15 g
  - Fat: ~10-15 g
  - Carbohydrates: ~1-2 g

- White Bread (per slice):
  - Calories: ~70-80 kcal
  - Protein: ~2-3 g
  - Fat: ~1 g
  - Carbohydrates: ~12-15 g

### Plate/Bowl Counts:
- 1 bowl for the omelette.

### Main Colors of Food:
- Omelette: 
  - Light golden brown (#D2B48C)
  - Yellow (#FFD700)

- White Bread:
  - Light brown (#F5DEB3)
  - White (#FFFFFF)",https://hakuhodo-hill.com/glpe/photos/scenes-of-meals/webp/SEQ0793_1.webp,,#D2B48C,#FFD700,#F5DEB3,#FFFFFF,,,,63,0,2,640,150,10,10,1,0.1,1,洋食,1人,家族
794,SG,北西地区,女性,54歳,"S$ 50,000 - 59,999",1,未婚,いる,事務職（教員も含む）,SEQ0794_1.webp,"夕食
先週の2024年1月11日（木）午後8時3分
自宅で
母
テレビを見ながら
ポークチョップにライスと野菜と目玉焼きを添えたもの
母が作ってくれた","Description:
The plate contains a serving of white rice, a fried egg, a piece of grilled meat, and a side of sautéed greens with sliced vegetables.

Ingredients:
- White rice
- Fried egg
- Grilled meat (likely pork or chicken)
- Sautéed greens (possibly spinach or similar leafy greens)
- Sliced vegetables (possibly bamboo shoots or similar)

Estimated Nutrients:
- Calories: ~600 kcal
- Protein: ~30g
- Carbohydrates: ~70g
- Fat: ~25g

Plate/Bowl Counts:
- 1 plate

Main Colors of Food (HTML Color Codes):
- White (rice, egg): #FFFFFF
- Brown (meat): #8B4513
- Green (vegetables): #228B22
- Yellow (egg yolk): #FFD700",https://hakuhodo-hill.com/glpe/photos/scenes-of-meals/webp/SEQ0794_1.webp,,#FFFFFF,#8B4513,#228B22,#FFD700,,,,375,14,2.1,830,600,30,25,70,7,2,伝統ローカル料理,2人,家族
795,SG,シンガポール中央地区,女性,54歳,"S$ 150,000 - 199,999",3,既婚,いる,管理職（課長クラス以上）,SEQ0795_1.webp,朝食のチョコレートパン。朝家族でパン屋さんで買ってきた,"### Description
The chocolate bread appears to be a type of swirled or marbled bread, with a mix of chocolate and plain dough. It has a rich, layered appearance.

### Ingredients
Typical ingredients for chocolate bread might include:
- All-purpose flour
- Cocoa powder
- Sugar
- Yeast
- Milk
- Butter
- Eggs
- Salt
- Vanilla extract

### Estimated Nutrients (per serving)
- Calories: 250-300 kcal
- Carbohydrates: 40-50 g
- Protein: 5-7 g
- Fat: 8-12 g
- Fiber: 2-3 g
- Sugars: 15-20 g

### Plate/Bowl Counts
- The bread is placed in a single glass dish.

### Main Colors of Food
- Dark Brown: #5C4033
- Light Brown: #D2B48C
- Cream/Beige: #F5F5DC

These colors represent the chocolate and plain dough swirls.",https://hakuhodo-hill.com/glpe/photos/scenes-of-meals/webp/SEQ0795_1.webp,,#5C4033,#D2B48C,#F5F5DC,,,,,159,8,2.5,460,250,5,8,40,4,3,洋食,3人,家族
796,SG,シンガポール中央地区,女性,55歳,"S$ 80,000 - 89,999",2,既婚,いない,管理職（課長クラス以上）,SEQ0796_1.webp,夕食。2024年1月17日午後7時。一人。エコノミックライス,"This dish appears to be a simple meal served in a takeout container. It includes:

- Ingredients: 
  - White rice
  - Bitter melon (green vegetable)
  - Potatoes
  - Scrambled eggs
  - Possibly some sauce or seasoning

- Estimated Nutrients (approximate values):
  - Calories: 400-500 kcal
  - Carbohydrates: 70-80g
  - Protein: 10-15g
  - Fat: 5-10g

- Plate/Bowl Count: 1 takeout container

- Main Colors of Food:
  - White (#FFFFFF) for rice
  - Green (#8FBC8F) for bitter melon
  - Yellow (#FFD700) for eggs
  - Light brown (#D2B48C) for potatoes

This is a rough estimate and actual values may vary based on portion sizes and preparation methods.",https://hakuhodo-hill.com/glpe/photos/scenes-of-meals/webp/SEQ0796_1.webp,,#FFFFFF,#8FBC8F,#FFD700,#D2B48C,,,,255,14,2.3,730,400,10,5,70,7,1,伝統ローカル料理,1人,自分
797,SG,北西地区,女性,56歳,"S$ 125,000 - 149,999",2,既婚,いる,自由業、専門職（医者、弁護士など）,SEQ0797_1.webp,"大晦日に母の家で食べた夕食
家族（母、きょうだい、夫、息子）と一緒に
鍋料理の準備を手伝っている
食事は主にきょうだいが準備し、私はイベリコ豚のバラ肉を提供した","This image shows a hot pot meal setup with various ingredients arranged around a central pot. Here's a breakdown:

### Ingredients:
- Meats: Sliced beef, chicken, and shrimp.
- Seafood: Squid and shrimp.
- Vegetables: Lettuce, baby corn, and possibly tofu.
- Others: Quail eggs, sausages, and meatballs.
- Noodles: Vermicelli or similar thin noodles.

### Estimated Nutrients (per serving):
- Calories: 500-700 kcal
- Protein: 30-50g
- Carbohydrates: 40-60g
- Fats: 20-30g

### Plate/Bowl Counts:
- Approximately 10 plates/bowls with food.
- Additional empty bowls and plates for serving.

### Main Colors of Food (HTML Color Codes):
- Meat: #A52A2A (Brown)
- Seafood: #F5F5DC (Beige)
- Vegetables: #7FFF00 (Chartreuse)
- Eggs: #FFFFF0 (Ivory)
- Sausages: #D2691E (Chocolate)

This setup is typical for a communal dining experience where ingredients are cooked in the central pot.",https://hakuhodo-hill.com/glpe/photos/scenes-of-meals/webp/SEQ0797_1.webp,,#A52A2A,#F5F5DC,#7FFF00,#FFFFF0,#D2691E,,,270,8,1.9,590,500,30,20,40,4,6,伝統ローカル料理,4人以上,家族
